51.7,96.5,206.0,127.0,125.0,41.3,389.0,3.3,45.4,396.0,27.5,217.0,50.0,434.0,351.0,210.0,231.0,327.0,37.9,406.0,195.0
124.0,227.0,206.0,127.0,133.0,75.8,75.8,48.2,43.7,82.7,6.8,216.0,50.0,141.0,70.5,190.0,227.0,169.0,62.0,337.0,197.0
84.3,3.4,65.5,130.0,125.0,10.3,72.4,90.2,45.4,79.3,10.0,186.0,46.8,120.0,13.7,207.0,6.8,82.7,9.6,162.0,195.0
78.1,0.0,213.0,122.0,146.0,9.7,120.0,95.1,37.5,106.0,37.5,30.0,53.1,468.0,25.0,200.0,156.0,547.0,9.7,53.1,205.0
77.7,3.4,205.0,130.0,128.0,24.3,141.0,109.0,42.4,186.0,9.3,13.3,53.1,65.6,9.3,157.0,37.9,137.0,7.5,112.0,202.0
75.0,6.8,207.0,127.0,131.0,9.3,110.0,104.0,39.3,148.0,9.7,17.2,43.7,183.0,21.8,202.0,6.4,65.6,10.0,78.7,205.0
80.9,0.0,200.0,130.0,118.0,7.1,217.0,102.0,50.0,175.0,10.0,3.2,50.0,153.0,15.6,205.0,16.6,87.5,7.5,75.0,195.0
65.8,3.3,212.0,108.0,121.0,9.3,200.0,80.4,41.1,193.0,7.5,3.3,43.7,41.3,6.2,204.0,6.6,62.5,12.5,193.0,192.0
81.2,0.0,207.0,130.0,121.0,7.3,206.0,85.3,48.4,176.0,7.5,0.0,50.0,24.1,9.3,197.0,0.0,106.0,7.5,184.0,205.0
65.8,24.1,203.0,112.0,121.0,10.0,294.0,87.8,50.0,65.0,10.0,17.2,50.0,38.7,6.2,200.0,10.0,271.0,10.0,96.8,202.0
96.8,0.0,207.0,117.0,134.0,10.0,103.0,102.0,42.4,52.5,7.5,3.3,50.0,34.3,31.2,202.0,3.4,124.0,10.0,56.2,200.0
92.6,0.0,210.0,122.0,124.0,9.3,87.5,85.3,50.0,56.2,5.0,6.4,50.0,37.5,9.3,210.0,6.4,128.0,10.0,87.5,202.0
58.5,10.0,204.0,112.0,150.0,7.5,56.2,73.1,43.7,53.1,7.5,10.0,53.1,119.0,6.2,207.0,10.3,109.0,6.2,40.6,202.0
87.8,6.8,200.0,132.0,131.0,10.0,53.1,92.6,42.4,75.0,7.3,0.0,53.1,84.3,15.6,205.0,3.4,103.0,7.5,40.6,205.0
87.8,17.2,197.0,156.0,128.0,7.3,50.0,100.0,40.6,261.0,9.7,3.1,53.1,34.3,12.5,202.0,3.2,112.0,7.5,30.3,163.0
75.6,6.2,195.0,125.0,125.0,10.0,53.1,78.0,43.7,93.7,7.5,3.4,50.0,10.3,15.6,197.0,3.3,106.0,7.5,40.6,200.0
85.3,3.3,205.0,110.0,134.0,7.5,50.0,82.9,53.1,65.6,7.5,3.2,53.1,24.1,9.6,200.0,3.2,100.0,10.0,37.5,200.0
80.4,12.9,195.0,128.0,115.0,9.7,53.1,95.1,42.4,71.8,7.5,3.4,50.0,35.0,12.5,205.0,3.1,96.8,10.0,37.5,192.0
85.3,10.3,205.0,127.0,137.0,7.5,75.0,85.7,48.4,56.2,7.5,6.8,50.0,34.1,12.1,192.0,0.0,93.7,7.5,31.2,202.0
112.0,13.3,200.0,125.0,134.0,7.5,68.7,68.2,45.4,53.1,10.0,3.1,50.0,31.7,7.5,206.0,30.0,109.0,7.5,39.3,207.0
87.8,13.3,197.0,122.0,130.0,7.3,48.4,73.1,48.4,53.1,7.3,3.4,53.1,37.5,10.0,205.0,93.3,93.7,12.5,42.4,202.0
65.8,12.9,195.0,130.0,121.0,10.0,56.2,90.2,53.1,50.0,7.5,3.3,50.0,37.5,9.7,200.0,62.0,103.0,7.5,40.6,202.0
87.8,13.3,202.0,122.0,115.0,10.0,53.1,70.7,45.4,78.1,7.5,12.9,46.8,34.1,12.1,206.0,63.4,96.8,7.5,28.1,200.0
90.2,13.3,207.0,125.0,106.0,7.5,53.1,143.0,46.8,53.1,7.5,41.9,50.0,27.5,10.0,192.0,40.6,90.6,4.8,40.6,202.0
90.0,6.8,200.0,128.0,128.0,4.8,50.0,75.6,43.7,53.1,10.0,3.2,50.0,36.5,10.0,202.0,29.0,93.7,10.0,31.2,197.0
73.1,13.3,210.0,110.0,118.0,26.8,51.5,92.6,56.2,53.1,6.2,6.6,50.0,32.5,12.5,200.0,128.0,93.9,15.3,28.1,202.0
85.0,10.3,205.0,122.0,121.0,12.5,50.0,80.4,46.8,50.0,7.5,3.2,50.0,36.5,12.5,197.0,121.0,100.0,7.5,42.4,200.0
92.6,9.3,197.0,122.0,125.0,10.0,51.5,78.0,43.7,50.0,10.0,3.3,46.8,24.3,7.5,210.0,115.0,103.0,10.0,33.3,195.0
85.7,6.6,205.0,100.0,128.0,10.0,50.0,87.8,54.5,46.8,10.0,3.4,50.0,36.3,7.5,205.0,133.0,96.8,7.5,40.6,202.0
72.5,9.6,142.0,120.0,130.0,7.3,53.1,92.6,37.5,46.8,10.0,3.3,46.8,35.0,7.5,195.0,102.0,93.7,7.5,34.3,202.0
78.0,9.6,200.0,120.0,131.0,15.0,53.1,73.1,59.3,53.1,7.5,0.0,53.1,34.1,7.5,185.0,95.1,90.6,15.0,31.2,165.0
82.5,13.7,193.0,115.0,121.0,7.5,59.3,85.3,56.2,46.8,7.5,6.4,46.8,37.5,10.0,175.0,107.0,87.5,10.0,37.5,197.0
75.0,10.0,206.0,112.0,122.0,7.5,50.0,102.0,56.2,50.0,7.5,3.4,53.1,36.5,17.5,200.0,115.0,96.8,7.5,34.3,170.0
100.0,6.6,200.0,102.0,128.0,7.5,53.1,95.1,53.1,50.0,10.0,3.4,48.4,35.0,7.5,156.0,111.0,93.7,22.5,37.5,194.0
90.0,13.7,200.0,125.0,125.0,7.5,53.1,78.0,43.7,53.1,7.5,3.2,50.0,34.1,7.5,157.0,108.0,96.8,7.5,37.5,160.0
97.5,10.3,192.0,130.0,131.0,10.0,53.1,82.9,46.8,50.0,7.3,3.3,50.0,34.1,7.5,165.0,115.0,96.8,7.3,28.1,197.0
78.0,13.3,216.0,120.0,131.0,7.5,50.0,97.5,36.3,46.8,10.0,3.3,50.0,34.1,10.0,190.0,130.0,100.0,7.5,31.2,197.0
132.0,13.7,175.0,145.0,115.0,10.0,50.0,93.9,53.1,50.0,10.0,3.2,53.1,40.0,7.5,156.0,106.0,96.8,7.5,37.5,202.0
90.0,9.6,222.0,130.0,112.0,5.0,50.0,85.3,45.4,53.1,7.5,3.1,50.0,35.0,10.0,207.0,69.0,93.7,7.5,34.3,197.0
73.1,13.7,202.0,125.0,125.0,7.5,71.8,63.4,50.0,87.0,7.5,3.3,43.7,35.0,37.5,207.0,109.0,93.7,7.5,36.3,200.0
72.5,12.9,207.0,120.0,115.0,7.3,43.7,65.8,50.0,50.0,10.0,3.3,50.0,34.1,10.0,202.0,97.2,100.0,10.0,32.2,202.0
92.6,13.7,202.0,122.0,121.0,10.0,50.0,97.5,41.1,45.4,10.0,3.3,56.2,31.7,7.5,202.0,105.0,93.7,7.5,40.6,170.0
77.5,13.3,195.0,119.0,128.0,7.3,50.0,92.6,53.1,53.1,10.0,3.4,46.8,35.0,17.5,197.0,112.0,103.0,7.5,37.5,135.0
80.4,9.6,182.0,110.0,131.0,7.3,56.2,80.4,46.8,50.0,9.7,3.2,53.1,29.2,7.5,195.0,115.0,96.8,7.5,37.5,205.0
85.3,13.7,215.0,120.0,121.0,7.3,53.1,68.2,57.5,50.0,10.0,3.1,46.8,36.5,9.7,210.0,90.2,93.7,10.0,37.5,197.0
82.5,12.9,209.0,117.0,115.0,7.3,50.0,97.5,53.1,50.0,7.5,3.4,50.0,35.0,10.0,202.0,114.0,103.0,7.5,40.6,185.0
65.8,12.9,205.0,125.0,125.0,5.0,50.0,90.2,40.6,46.8,3.1,3.3,53.1,35.0,7.5,195.0,117.0,150.0,10.0,40.6,205.0
80.4,12.9,192.0,100.0,128.0,7.5,62.5,57.5,53.1,50.0,3.2,0.0,53.1,34.1,10.0,195.0,112.0,106.0,10.0,27.2,180.0
78.0,6.6,210.0,118.0,125.0,7.5,46.8,70.7,56.2,62.5,7.5,0.0,56.2,37.5,7.5,197.0,130.0,96.8,17.5,40.6,163.0
87.8,6.4,200.0,125.0,128.0,10.0,53.1,90.2,50.0,50.0,4.8,16.6,50.0,35.0,15.0,200.0,127.0,84.8,5.0,37.5,200.0
68.2,12.9,197.0,97.5,125.0,7.5,50.0,92.6,37.5,56.2,9.3,3.2,43.7,36.5,7.5,157.0,117.0,87.5,12.5,34.3,205.0
45.0,12.9,197.0,122.0,128.0,7.5,50.0,78.0,45.4,53.1,10.0,3.4,46.8,34.1,10.0,195.0,119.0,90.9,7.5,37.5,197.0
85.0,10.3,202.0,125.0,128.0,7.5,50.0,95.0,53.1,50.0,10.0,3.3,56.2,34.1,10.0,197.0,125.0,103.0,7.3,40.6,160.0
85.3,36.6,205.0,117.0,112.0,9.7,50.0,90.2,37.5,53.1,7.5,3.3,48.3,32.5,7.5,200.0,125.0,96.8,5.0,40.6,197.0
76.4,12.9,209.0,117.0,115.0,10.0,50.0,80.4,53.1,50.0,7.5,3.4,50.0,35.0,7.5,197.0,125.0,93.7,7.3,39.3,197.0
90.0,12.9,207.0,120.0,125.0,9.7,46.8,85.3,50.0,43.7,5.0,3.3,50.0,31.7,5.0,200.0,122.0,96.8,7.5,37.5,200.0
70.7,10.0,202.0,115.0,131.0,9.7,50.0,87.8,46.8,46.8,7.5,3.1,46.8,36.5,10.0,202.0,120.0,106.0,7.5,43.7,121.0
73.1,13.3,200.0,112.0,125.0,9.7,50.0,85.0,53.1,46.8,10.0,3.3,53.1,37.5,10.0,202.0,122.0,96.8,7.5,25.0,200.0
80.4,10.3,204.0,112.0,128.0,7.3,50.0,78.0,40.6,50.0,22.5,0.0,53.1,35.0,7.5,195.0,117.0,93.7,7.5,31.2,195.0
85.0,13.7,200.0,122.0,121.0,7.3,50.0,131.0,56.2,46.8,7.3,0.0,53.1,35.0,10.0,190.0,122.0,100.0,7.5,38.7,150.0
65.8,13.7,207.0,120.0,129.0,7.3,50.0,75.6,50.0,46.8,10.0,3.2,50.0,37.5,7.3,160.0,122.0,90.6,10.0,40.6,202.0
85.3,9.6,200.0,112.0,128.0,7.3,50.0,75.0,50.0,43.7,10.0,3.2,53.1,30.0,17.5,205.0,125.0,100.0,7.5,37.5,192.0
87.8,9.6,205.0,125.0,125.0,7.5,81.2,76.1,56.2,53.1,5.0,2.9,50.0,36.5,7.6,177.0,115.0,103.0,5.0,28.1,167.0
85.0,6.6,207.0,128.0,128.0,37.8,53.1,82.9,46.8,45.4,5.0,3.3,50.0,42.5,7.5,115.0,110.0,90.6,7.5,37.5,200.0
72.5,10.0,207.0,122.0,128.0,4.8,51.5,85.3,51.5,75.0,7.5,3.2,46.8,34.1,7.5,112.0,125.0,100.0,10.0,43.7,182.0
68.2,13.3,195.0,120.0,115.0,7.5,50.0,90.2,40.6,46.8,7.3,3.3,46.8,35.0,7.5,202.0,120.0,93.7,7.5,41.1,182.0
63.4,16.6,197.0,120.0,128.0,10.0,46.8,82.9,53.1,46.8,7.5,3.3,45.4,35.0,10.0,202.0,122.0,93.7,10.0,43.7,110.0
65.8,17.2,202.0,105.0,128.0,12.5,46.8,81.8,46.8,62.5,7.5,0.0,53.1,30.0,7.5,155.0,122.0,90.9,6.2,34.3,170.0
75.0,18.7,195.0,125.0,134.0,7.5,53.1,82.9,54.5,50.0,7.5,3.2,50.0,34.1,10.0,120.0,121.0,93.7,12.5,40.6,160.0
85.0,10.3,190.0,125.0,128.0,7.5,53.1,78.0,43.7,50.0,7.3,3.1,50.0,35.0,6.2,196.0,115.0,90.6,7.5,31.2,192.0
85.3,10.3,195.0,95.0,125.0,10.0,50.0,72.5,50.0,50.0,5.0,3.4,53.1,35.0,5.0,165.0,112.0,96.8,10.0,43.7,195.0
90.0,13.7,205.0,112.0,131.0,7.5,46.8,87.5,53.1,46.8,7.5,3.2,46.8,34.1,10.0,195.0,125.0,90.6,4.8,34.3,195.0
80.0,10.3,207.0,115.0,125.0,7.3,48.4,87.8,40.6,53.1,7.5,3.4,53.1,36.5,10.0,200.0,107.0,100.0,10.0,46.8,200.0
68.7,12.9,166.0,123.0,128.0,10.0,56.2,65.0,50.0,46.8,10.0,3.4,53.1,35.0,9.7,200.0,120.0,103.0,7.5,34.3,197.0
72.5,13.3,202.0,122.0,121.0,9.7,50.0,73.1,53.1,46.8,10.0,3.1,53.1,32.5,9.7,192.0,125.0,90.6,7.5,43.7,187.0
72.5,13.7,187.0,112.0,134.0,7.3,50.0,78.0,46.8,46.8,9.7,3.4,50.0,36.5,31.2,190.0,120.0,96.8,5.0,40.6,200.0
67.5,19.3,195.0,120.0,134.0,7.3,46.8,70.7,56.2,43.7,10.0,3.4,46.8,34.1,7.5,145.0,105.0,84.3,7.3,35.2,207.0
87.8,6.2,200.0,122.0,129.0,7.3,46.8,78.0,40.6,50.0,7.5,3.2,71.8,37.5,7.3,202.0,112.0,121.0,7.3,37.5,180.0
90.2,10.0,197.0,123.0,128.0,9.7,50.0,73.1,46.8,50.0,5.0,3.2,53.1,36.5,7.5,197.0,105.0,100.0,7.5,33.3,158.0
95.1,12.9,207.0,117.0,128.0,7.5,46.8,97.5,40.6,50.0,4.8,3.2,56.2,40.0,7.5,195.0,122.0,84.3,7.5,41.1,192.0
85.3,13.3,210.0,128.0,118.0,14.6,48.4,78.0,47.0,50.0,7.5,0.0,46.8,36.5,7.5,202.0,112.0,93.9,5.0,42.4,165.0
62.5,13.3,207.0,122.0,134.0,10.0,50.0,73.1,53.1,46.8,12.5,3.2,46.8,31.7,7.5,195.0,122.0,90.9,5.0,42.4,155.0
80.0,2.8,203.0,120.0,115.0,7.5,50.0,70.7,59.3,46.8,10.0,6.6,50.0,34.1,7.5,162.0,110.0,134.0,7.5,27.2,202.0
114.0,6.8,200.0,125.0,118.0,10.0,50.0,87.8,51.5,53.1,7.5,3.3,50.0,36.5,7.5,152.0,127.0,96.8,9.7,43.7,207.0
78.0,9.6,205.0,122.0,115.0,7.5,50.0,73.1,46.8,48.4,7.5,3.1,50.0,36.5,7.3,200.0,122.0,84.3,7.5,37.5,172.0
70.7,13.3,210.0,120.0,121.0,10.0,53.1,87.8,56.2,50.0,12.5,3.3,50.0,31.7,7.5,114.0,120.0,93.7,10.0,43.7,160.0
85.3,9.6,195.0,120.0,128.0,9.7,50.0,90.2,37.5,46.8,10.0,3.4,53.1,39.0,5.0,132.0,122.0,103.0,5.0,43.7,187.0
90.0,10.0,202.0,122.0,125.0,10.0,50.0,85.3,53.1,50.0,7.5,0.0,46.8,37.5,7.5,207.0,117.0,96.8,10.0,39.3,131.0
85.0,15.6,169.0,125.0,118.0,7.5,46.8,78.0,54.5,54.8,10.0,3.2,56.2,37.5,10.0,187.0,120.0,90.6,7.5,35.2,202.0
72.5,16.1,197.0,120.0,125.0,9.7,50.0,85.3,56.2,50.0,7.5,24.1,53.1,34.1,7.5,187.0,120.0,100.0,9.7,34.3,155.0
78.0,13.7,205.0,122.0,128.0,7.5,50.0,78.0,59.3,50.0,9.3,3.2,50.0,37.5,7.5,182.0,120.0,90.6,7.5,39.3,197.0
85.0,10.3,197.0,122.0,125.0,7.5,53.1,87.5,62.5,50.0,7.3,3.3,53.1,37.5,7.5,190.0,125.0,96.8,10.0,34.3,178.0
87.8,13.3,200.0,122.0,125.0,12.5,50.0,97.5,53.1,50.0,7.3,3.3,50.0,35.0,7.5,185.0,125.0,90.6,7.5,46.8,142.0
82.5,6.8,195.0,120.0,106.0,10.0,46.8,78.0,53.1,50.0,7.5,3.3,50.0,34.1,5.0,202.0,117.0,90.6,7.5,31.2,197.0
80.0,12.9,163.0,122.0,128.0,7.3,50.0,75.6,62.5,46.8,5.0,3.3,45.4,28.1,7.5,197.0,115.0,93.9,12.5,39.3,167.0
92.6,6.4,205.0,117.0,131.0,7.5,50.0,80.4,37.5,50.0,7.3,3.1,46.8,35.0,10.0,160.0,117.0,90.6,7.5,40.6,145.0
95.0,6.6,200.0,120.0,118.0,7.3,46.8,141.0,46.8,50.0,5.0,3.3,46.8,35.0,7.5,192.0,95.0,93.7,10.0,42.4,197.0
70.7,24.1,205.0,115.0,115.0,7.5,50.0,82.9,40.6,50.0,10.0,0.0,48.4,32.5,10.0,200.0,122.0,100.0,5.0,39.3,200.0
78.0,6.2,167.0,122.0,125.0,7.5,46.8,73.1,53.1,53.1,10.0,3.1,48.4,36.5,10.0,197.0,112.0,84.3,10.0,33.3,147.0
97.5,13.7,195.0,123.0,134.0,7.3,59.3,92.6,43.7,50.0,7.5,3.4,50.0,34.1,10.0,202.0,120.0,96.8,7.5,40.6,177.0
87.8,13.7,200.0,117.0,131.0,7.3,53.1,92.6,62.5,68.7,7.5,0.0,46.8,35.0,7.5,212.0,115.0,106.0,7.5,33.3,187.0
82.5,13.7,210.0,120.0,128.0,9.7,50.0,82.9,56.2,50.0,9.7,3.3,50.0,36.5,7.3,205.0,120.0,90.6,7.5,40.6,195.0
70.7,9.6,197.0,122.0,125.0,7.3,50.0,78.0,46.8,50.0,10.0,3.3,50.0,39.0,7.5,200.0,112.0,96.8,7.5,32.3,200.0
85.0,13.3,210.0,120.0,125.0,9.7,50.0,80.4,45.4,46.8,7.5,3.3,50.0,37.5,7.5,161.0,122.0,90.6,5.0,43.7,161.0
75.0,10.0,195.0,120.0,125.0,7.3,46.8,92.6,42.4,50.0,7.5,0.0,50.0,37.5,6.2,140.0,117.0,90.6,10.0,34.3,202.0
80.0,13.3,202.0,120.0,125.0,5.2,53.1,79.4,50.0,46.8,7.5,3.3,46.8,39.0,10.0,200.0,117.0,93.7,10.0,46.8,197.0
70.0,10.3,195.0,125.0,128.0,9.7,46.8,69.0,56.2,53.1,7.5,3.3,53.1,35.0,9.7,147.0,122.0,96.8,10.0,43.7,205.0
78.0,6.8,197.0,117.0,134.0,7.5,46.8,65.8,62.5,46.8,7.5,0.0,50.0,34.1,7.3,151.0,120.0,96.8,7.3,43.7,168.0
77.5,9.6,202.0,122.0,121.0,9.3,50.0,68.2,53.1,46.8,7.6,3.3,53.1,42.5,7.3,205.0,117.0,93.7,7.5,43.7,202.0
77.5,10.0,197.0,120.0,124.0,7.5,53.1,63.6,43.7,50.0,7.5,3.4,46.8,37.5,5.0,195.0,122.0,96.8,7.3,40.6,175.0
75.0,12.9,205.0,127.0,131.0,7.3,46.8,75.0,60.6,46.8,15.0,3.3,46.8,37.5,12.5,192.0,122.0,93.7,7.3,46.8,167.0
77.5,13.3,202.0,130.0,125.0,7.3,50.0,58.5,43.7,46.8,7.5,3.1,50.0,24.3,7.5,185.0,145.0,93.7,7.5,31.2,192.0
78.0,12.9,205.0,125.0,128.0,7.5,50.0,80.4,53.1,50.0,7.5,3.3,46.8,39.0,10.0,195.0,120.0,90.6,10.2,42.4,174.0
73.1,12.9,202.0,117.0,121.0,7.3,46.8,75.6,46.8,46.8,7.3,3.3,50.0,31.7,7.5,185.0,117.0,103.0,10.0,37.5,147.0
48.6,13.7,200.0,120.0,131.0,7.3,46.8,78.0,47.0,53.1,7.5,3.3,50.0,31.7,5.0,117.0,120.0,96.8,7.3,43.7,192.0
77.5,31.0,202.0,122.0,131.0,14.6,46.8,78.0,53.1,46.8,10.0,3.3,46.8,31.7,5.0,112.0,105.0,125.0,5.0,40.6,192.0
72.7,12.5,200.0,127.0,118.0,7.3,46.8,65.8,59.3,46.8,7.5,3.1,46.8,32.5,7.5,195.0,117.0,80.0,15.0,40.6,200.0
63.6,18.7,217.0,124.0,125.0,7.5,43.7,65.7,50.0,43.7,5.0,6.8,50.0,31.7,7.5,197.0,122.0,90.6,5.0,43.7,167.0
56.0,10.3,202.0,120.0,112.0,7.5,50.0,69.0,46.8,50.0,5.0,3.3,50.0,41.4,5.0,190.0,97.5,137.0,7.5,37.5,197.0
73.1,12.5,200.0,117.0,134.0,5.0,50.0,68.2,56.2,46.8,5.0,3.4,50.0,39.0,10.0,142.0,120.0,93.7,10.0,37.5,175.0
73.1,10.0,202.0,122.0,115.0,5.0,50.0,69.6,43.7,50.0,7.5,3.2,50.0,37.5,7.5,202.0,120.0,100.0,5.0,34.3,202.0
75.0,12.9,174.0,112.0,131.0,7.3,50.0,70.7,59.3,43.7,7.5,20.6,53.1,39.0,12.5,197.0,110.0,100.0,7.5,45.4,197.0
82.5,10.3,197.0,128.0,118.0,4.8,53.1,70.0,54.5,46.8,7.5,3.3,50.0,26.8,7.5,127.0,117.0,93.7,5.0,43.7,142.0
72.7,9.6,203.0,127.0,131.0,7.3,56.2,75.0,51.5,48.3,10.0,3.3,53.1,40.0,22.5,197.0,124.0,100.0,10.0,40.6,180.0
63.4,13.3,197.0,125.0,106.0,7.3,50.0,65.8,56.2,56.2,7.5,3.4,50.0,29.2,10.0,195.0,117.0,93.9,5.0,43.7,205.0
63.4,13.7,172.0,105.0,127.0,7.3,46.8,92.6,50.0,50.0,7.5,0.0,50.0,42.5,7.5,202.0,125.0,93.7,10.0,31.2,160.0
80.4,12.5,205.0,127.0,125.0,5.0,50.0,68.2,53.1,50.0,5.0,3.1,50.0,40.0,7.5,192.0,122.0,93.7,7.5,37.5,162.0
62.5,10.3,205.0,122.0,125.0,7.5,50.0,73.1,46.8,46.8,5.0,3.1,50.0,40.0,7.5,190.0,125.0,103.0,5.0,40.6,100.0
51.2,13.3,197.0,120.0,125.0,7.5,46.8,72.5,68.7,46.8,10.0,3.3,46.8,37.5,5.0,192.0,115.0,93.7,7.5,43.7,200.0
60.9,6.8,202.0,121.0,128.0,5.0,50.0,73.1,56.2,50.0,7.5,0.0,50.0,36.5,10.0,190.0,122.0,100.0,5.0,43.7,190.0
65.0,12.9,210.0,110.0,125.0,7.3,51.5,58.8,53.1,50.0,5.0,3.1,53.1,36.5,10.0,197.0,107.0,93.7,7.5,31.2,165.0
